seed: 4, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, batch_size: 32, learning_rate: 0.01, model: lenet, dataset: MNIST, distribution: iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.2, cache_partition: False, num_workers: 0, record_time: False, gpu_idx: [2], my_exp: True, epochs: 200, predict_epochs: 5, predict_alpha: 0.8, hyper_e: 50, softmax_seg: Min, show_sign_flip: True, other_show_3d: False, only_show_last_epoch: True, npy_file_name: 3.1.1, npy_prefix: None, num_clients: 30, num_adv: 6, attack: MPAF, defense: CenteredClipping, attack_params: {'lamda': '1e5'}, defense_params: {'norm_threshold': 100, 'num_iters': 1}, benchmark: False, num_training_sample: 60000, num_channels: 1, num_classes: 10, mean: (0.1307,), std: (0.3081,), device: cuda:2, output: ./logs/FedSGD/MNIST_lenet/iid/MPAF_CenteredClipping/200_30_6_0.01_2025-09-17_15-18-54.txt

Started on Wed Sep 17 15:18:54 2025
Generating new indices
Doing iid partition
iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  	Train Acc: 0.0990	Train loss: 0.0722	Test Acc: 0.1264	Test loss: 0.0730
Epoch 1  	Train Acc: 0.1292	Train loss: 0.0730	Test Acc: 0.0980	Test loss: 0.0722
Epoch 2  	Train Acc: 0.0896	Train loss: 0.0722	Test Acc: 0.1233	Test loss: 0.0737
Epoch 3  	Train Acc: 0.1510	Train loss: 0.0728	Test Acc: 0.0980	Test loss: 0.0722
Epoch 4  	Train Acc: 0.0781	Train loss: 0.0722	Test Acc: 0.1191	Test loss: 0.0739
Epoch 5  	Train Acc: 0.1406	Train loss: 0.0730	Test Acc: 0.0980	Test loss: 0.0722
Epoch 6  	Train Acc: 0.1073	Train loss: 0.0720	Test Acc: 0.1167	Test loss: 0.0741
Epoch 7  	Train Acc: 0.1187	Train loss: 0.0736	Test Acc: 0.0980	Test loss: 0.0722
Epoch 8  	Train Acc: 0.1083	Train loss: 0.0720	Test Acc: 0.1140	Test loss: 0.0743
Epoch 9  	Train Acc: 0.0906	Train loss: 0.0739	Test Acc: 0.0980	Test loss: 0.0722
Epoch 10 	Train Acc: 0.0844	Train loss: 0.0721	Test Acc: 0.1118	Test loss: 0.0746
Epoch 11 	Train Acc: 0.0969	Train loss: 0.0751	Test Acc: 0.0980	Test loss: 0.0722
Epoch 12 	Train Acc: 0.1000	Train loss: 0.0721	Test Acc: 0.1081	Test loss: 0.0749
Epoch 13 	Train Acc: 0.0958	Train loss: 0.0746	Test Acc: 0.0980	Test loss: 0.0722
Epoch 14 	Train Acc: 0.0927	Train loss: 0.0721	Test Acc: 0.1043	Test loss: 0.0752
Epoch 15 	Train Acc: 0.0958	Train loss: 0.0747	Test Acc: 0.0980	Test loss: 0.0722
Epoch 16 	Train Acc: 0.0990	Train loss: 0.0721	Test Acc: 0.1007	Test loss: 0.0755
Epoch 17 	Train Acc: 0.1104	Train loss: 0.0744	Test Acc: 0.0980	Test loss: 0.0722
Epoch 18 	Train Acc: 0.0958	Train loss: 0.0721	Test Acc: 0.0980	Test loss: 0.0758
Epoch 19 	Train Acc: 0.1083	Train loss: 0.0749	Test Acc: 0.0980	Test loss: 0.0722
Epoch 20 	Train Acc: 0.1031	Train loss: 0.0721	Test Acc: 0.0944	Test loss: 0.0761
Epoch 21 	Train Acc: 0.1115	Train loss: 0.0750	Test Acc: 0.0980	Test loss: 0.0722
Epoch 22 	Train Acc: 0.0896	Train loss: 0.0721	Test Acc: 0.0900	Test loss: 0.0765
Epoch 23 	Train Acc: 0.0948	Train loss: 0.0758	Test Acc: 0.0980	Test loss: 0.0722
Epoch 24 	Train Acc: 0.1021	Train loss: 0.0721	Test Acc: 0.0866	Test loss: 0.0768
Epoch 25 	Train Acc: 0.1000	Train loss: 0.0756	Test Acc: 0.0980	Test loss: 0.0722
Epoch 26 	Train Acc: 0.0854	Train loss: 0.0721	Test Acc: 0.0817	Test loss: 0.0772
Epoch 27 	Train Acc: 0.0823	Train loss: 0.0766	Test Acc: 0.0980	Test loss: 0.0722
Epoch 28 	Train Acc: 0.1031	Train loss: 0.0719	Test Acc: 0.0773	Test loss: 0.0776
Epoch 29 	Train Acc: 0.0813	Train loss: 0.0774	Test Acc: 0.0980	Test loss: 0.0722
Epoch 30 	Train Acc: 0.1135	Train loss: 0.0720	Test Acc: 0.0730	Test loss: 0.0780
Epoch 31 	Train Acc: 0.0740	Train loss: 0.0785	Test Acc: 0.0980	Test loss: 0.0722
Epoch 32 	Train Acc: 0.0896	Train loss: 0.0721	Test Acc: 0.0687	Test loss: 0.0785
Epoch 33 	Train Acc: 0.0854	Train loss: 0.0769	Test Acc: 0.0980	Test loss: 0.0722
Epoch 34 	Train Acc: 0.0906	Train loss: 0.0722	Test Acc: 0.0648	Test loss: 0.0789
Epoch 35 	Train Acc: 0.0677	Train loss: 0.0785	Test Acc: 0.0980	Test loss: 0.0722
Epoch 36 	Train Acc: 0.1010	Train loss: 0.0721	Test Acc: 0.0605	Test loss: 0.0794
Epoch 37 	Train Acc: 0.0625	Train loss: 0.0786	Test Acc: 0.0980	Test loss: 0.0722
Epoch 38 	Train Acc: 0.1031	Train loss: 0.0720	Test Acc: 0.0557	Test loss: 0.0799
Epoch 39 	Train Acc: 0.0594	Train loss: 0.0796	Test Acc: 0.0980	Test loss: 0.0722
Epoch 40 	Train Acc: 0.1042	Train loss: 0.0720	Test Acc: 0.0526	Test loss: 0.0804
Epoch 41 	Train Acc: 0.0552	Train loss: 0.0804	Test Acc: 0.0980	Test loss: 0.0722
Epoch 42 	Train Acc: 0.1021	Train loss: 0.0720	Test Acc: 0.0504	Test loss: 0.0810
Epoch 43 	Train Acc: 0.0479	Train loss: 0.0805	Test Acc: 0.0980	Test loss: 0.0722
Epoch 44 	Train Acc: 0.1177	Train loss: 0.0720	Test Acc: 0.0464	Test loss: 0.0815
Epoch 45 	Train Acc: 0.0354	Train loss: 0.0826	Test Acc: 0.0980	Test loss: 0.0722
Epoch 46 	Train Acc: 0.1073	Train loss: 0.0721	Test Acc: 0.0436	Test loss: 0.0821
Epoch 47 	Train Acc: 0.0437	Train loss: 0.0820	Test Acc: 0.0980	Test loss: 0.0722
Epoch 48 	Train Acc: 0.1042	Train loss: 0.0720	Test Acc: 0.0407	Test loss: 0.0827
Epoch 49 	Train Acc: 0.0208	Train loss: 0.0830	Test Acc: 0.0980	Test loss: 0.0722
Epoch 50 	Train Acc: 0.0896	Train loss: 0.0721	Test Acc: 0.0372	Test loss: 0.0832
Epoch 51 	Train Acc: 0.0365	Train loss: 0.0838	Test Acc: 0.0980	Test loss: 0.0722
Epoch 52 	Train Acc: 0.0906	Train loss: 0.0722	Test Acc: 0.0363	Test loss: 0.0838
Epoch 53 	Train Acc: 0.0344	Train loss: 0.0833	Test Acc: 0.0980	Test loss: 0.0722
Epoch 54 	Train Acc: 0.0927	Train loss: 0.0721	Test Acc: 0.0357	Test loss: 0.0843
Epoch 55 	Train Acc: 0.0427	Train loss: 0.0822	Test Acc: 0.0980	Test loss: 0.0722
Epoch 56 	Train Acc: 0.0865	Train loss: 0.0721	Test Acc: 0.0366	Test loss: 0.0846
Epoch 57 	Train Acc: 0.0344	Train loss: 0.0856	Test Acc: 0.0980	Test loss: 0.0722
Epoch 58 	Train Acc: 0.1115	Train loss: 0.0719	Test Acc: 0.0363	Test loss: 0.0850
Epoch 59 	Train Acc: 0.0406	Train loss: 0.0847	Test Acc: 0.0980	Test loss: 0.0722
Epoch 60 	Train Acc: 0.1042	Train loss: 0.0720	Test Acc: 0.0354	Test loss: 0.0852
Epoch 61 	Train Acc: 0.0490	Train loss: 0.0847	Test Acc: 0.0980	Test loss: 0.0722
