seed: 4, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, batch_size: 32, learning_rate: 0.01, model: lenet, dataset: MNIST, distribution: iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.2, cache_partition: False, num_workers: 0, record_time: False, gpu_idx: [2], my_exp: True, show_3d: False, epochs: 500, predict_epochs: 5, predict_alpha: 0.8, num_clients: 10, num_adv: 3, attack: MyAttack, defense: Mean, attack_params: None, defense_params: None, benchmark: False, num_training_sample: 60000, num_channels: 1, num_classes: 10, mean: (0.1307,), std: (0.3081,), device: cuda:2, output: ./logs/FedSGD/MNIST_lenet/iid/MyAttack_Mean/500_10_3_0.01_2025-02-23_18:09:45.txt

Started on Sun Feb 23 18:09:45 2025
Generating new indices
Doing iid partition
iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  	Train Acc: 0.1406	Train loss: 0.0720	Test Acc: 0.0497	Test loss: 7.5205
Epoch 1  	Train Acc: 0.0531	Train loss: 7.3029	Test Acc: 0.1040	Test loss: 16.8932
Epoch 2  	Train Acc: 0.1437	Train loss: 15.6706	Test Acc: 0.0905	Test loss: 96.7845
Epoch 3  	Train Acc: 0.1000	Train loss: 88.5275	Test Acc: 0.0768	Test loss: 466.0481
Epoch 4  	Train Acc: 0.0469	Train loss: 442.3513	Test Acc: 0.1094	Test loss: 500.0539
Epoch 5  	Train Acc: 0.0813	Train loss: 519.0373	Test Acc: 0.1010	Test loss: 1.5820
Epoch 6  	Train Acc: 0.0969	Train loss: 1.4290	Test Acc: 0.0980	Test loss: 30.8746
Epoch 7  	Train Acc: 0.0781	Train loss: 27.9369	Test Acc: 0.0980	Test loss: 1.6771
Epoch 8  	Train Acc: 0.1094	Train loss: 1.5061	Test Acc: 0.0980	Test loss: 1.2751
Epoch 9  	Train Acc: 0.1313	Train loss: 1.2649	Test Acc: 0.1009	Test loss: 1.2430
Epoch 10 	Train Acc: 0.1031	Train loss: 1.3309	Test Acc: 0.0958	Test loss: 1.1406
Epoch 11 	Train Acc: 0.0750	Train loss: 1.2181	Test Acc: 0.1010	Test loss: 0.8401
Epoch 12 	Train Acc: 0.0656	Train loss: 0.8780	Test Acc: 0.1010	Test loss: 0.3941
Epoch 13 	Train Acc: 0.1062	Train loss: 0.3940	Test Acc: 0.1009	Test loss: 3.5586
Epoch 14 	Train Acc: 0.0938	Train loss: 3.5493	Test Acc: 0.1028	Test loss: 0.9647
Epoch 15 	Train Acc: 0.1156	Train loss: 0.9439	Test Acc: 0.1028	Test loss: 7.1076
Epoch 16 	Train Acc: 0.1156	Train loss: 6.9536	Test Acc: 0.0982	Test loss: 1.9794
Epoch 17 	Train Acc: 0.1062	Train loss: 1.9247	Test Acc: 0.0982	Test loss: 1.8014
Epoch 18 	Train Acc: 0.1031	Train loss: 1.8337	Test Acc: 0.0982	Test loss: 1.2257
Epoch 19 	Train Acc: 0.0875	Train loss: 1.2000	Test Acc: 0.0980	Test loss: 0.8371
Epoch 20 	Train Acc: 0.1031	Train loss: 0.8552	Test Acc: 0.1010	Test loss: 0.1411
Epoch 21 	Train Acc: 0.1031	Train loss: 0.1535	Test Acc: 0.0958	Test loss: 0.0937
Epoch 22 	Train Acc: 0.1219	Train loss: 0.0931	Test Acc: 0.0958	Test loss: 0.0802
Epoch 23 	Train Acc: 0.1156	Train loss: 0.0786	Test Acc: 0.1135	Test loss: 0.0880
Epoch 24 	Train Acc: 0.1313	Train loss: 0.0865	Test Acc: 0.0958	Test loss: 0.0802
